name,longitude,latitude,issues,prov,key,scientificName,datasetKey,publishingOrgKey,installationKey,publishingCountry,protocol,lastCrawled,lastParsed,crawlId,hostingOrganizationKey,basisOfRecord,occurrenceStatus,taxonKey,kingdomKey,phylumKey,classKey,orderKey,familyKey,genusKey,speciesKey,acceptedTaxonKey,acceptedScientificName,kingdom,phylum,order,family,genus,species,genericName,specificEpithet,taxonRank,taxonomicStatus,iucnRedListCategory,dateIdentified,coordinateUncertaintyInMeters,stateProvince,year,month,day,eventDate,modified,lastInterpreted,references,license,isInCluster,geodeticDatum,class,countryCode,country,rightsHolder,identifier,http://unknown.org/nick,informationWithheld,verbatimEventDate,datasetName,collectionCode,verbatimLocality,gbifID,occurrenceID,taxonID,catalogNumber,recordedBy,institutionCode,eventTime,identifiedBy,identificationID,individualCount,organismQuantity,organismQuantityType,eventID,http://rs.tdwg.org/dwc/terms/organismQuantity,samplingEffort,locality,type,locationID,ownerInstitutionCode,http://rs.tdwg.org/dwc/terms/organismQuantityType,samplingProtocol,sex,lifeStage,occurrenceRemarks,networkKeys,establishmentMeans,continent,institutionKey,collectionKey,nomenclaturalCode,higherGeography,institutionID,georeferenceVerificationStatus,endDayOfYear,language,vernacularName,rights,startDayOfYear,accessRights,behavior,elevation,typeStatus,otherCatalogNumbers,dynamicProperties,higherClassification
"Nomascus gabriellae (Thomas, 1909)",107.0155,12.26951,,gbif,3053708817,"Nomascus gabriellae (Thomas, 1909)",bcaaf133-5433-46ab-b2e3-a1a9f4ce84d1,63f24eac-c76b-4425-9925-e1fbebec6ab2,791e3715-7452-4dd0-a906-db21a3852427,KH,DWC_ARCHIVE,2021-11-26T01:10:23.138+00:00,2021-12-02T09:59:52.399+00:00,13,5d5e5d82-076c-4e9a-b5b0-c88d1b691a6a,HUMAN_OBSERVATION,PRESENT,4267267,1,44,359,798,5484,4267265,4267267,4267267,"Nomascus gabriellae (Thomas, 1909)",Animalia,Chordata,Primates,Hylobatidae,Nomascus,Nomascus gabriellae,Nomascus,gabriellae,SPECIES,ACCEPTED,EN,NA,707.1,NA,2011,3,3,2011-03-03,NA,2021-12-02T09:59:52.399+00:00,NA,http://creativecommons.org/licenses/by/4.0/legalcode,FALSE,WGS84,Mammalia,KH,Cambodia,NA,2011_2011-3-3_T17_1034,NA,NA,NA,NA,NA,NA,3053708817,2011_2011-3-3_T17_1034,NA,NA,Sot Vandoeun,NA,NA,NA,NA,1,1,individuals,2011_2011-3-3_T17,1,8 km,Keo Seima Wildlife Sanctuary,Event,T17,WCS Cambodia,individuals,Line transect distance sampling,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nomascus gabriellae (Thomas, 1909)",106.95304,12.33169,,gbif,3053708830,"Nomascus gabriellae (Thomas, 1909)",bcaaf133-5433-46ab-b2e3-a1a9f4ce84d1,63f24eac-c76b-4425-9925-e1fbebec6ab2,791e3715-7452-4dd0-a906-db21a3852427,KH,DWC_ARCHIVE,2021-11-26T01:10:23.138+00:00,2021-12-02T09:59:52.398+00:00,13,5d5e5d82-076c-4e9a-b5b0-c88d1b691a6a,HUMAN_OBSERVATION,PRESENT,4267267,1,44,359,798,5484,4267265,4267267,4267267,"Nomascus gabriellae (Thomas, 1909)",Animalia,Chordata,Primates,Hylobatidae,Nomascus,Nomascus gabriellae,Nomascus,gabriellae,SPECIES,ACCEPTED,EN,NA,707.1,NA,2011,3,3,2011-03-03,NA,2021-12-02T09:59:52.398+00:00,NA,http://creativecommons.org/licenses/by/4.0/legalcode,FALSE,WGS84,Mammalia,KH,Cambodia,NA,2011_2011-3-3_T17_1033,NA,NA,NA,NA,NA,NA,3053708830,2011_2011-3-3_T17_1033,NA,NA,Sot Vandoeun,NA,NA,NA,NA,1,1,individuals,2011_2011-3-3_T17,1,8 km,Keo Seima Wildlife Sanctuary,Event,T17,WCS Cambodia,individuals,Line transect distance sampling,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nomascus gabriellae (Thomas, 1909)",106.89684,12.39421,,gbif,3053709291,"Nomascus gabriellae (Thomas, 1909)",bcaaf133-5433-46ab-b2e3-a1a9f4ce84d1,63f24eac-c76b-4425-9925-e1fbebec6ab2,791e3715-7452-4dd0-a906-db21a3852427,KH,DWC_ARCHIVE,2021-11-26T01:10:23.138+00:00,2021-12-02T09:59:52.465+00:00,13,5d5e5d82-076c-4e9a-b5b0-c88d1b691a6a,HUMAN_OBSERVATION,PRESENT,4267267,1,44,359,798,5484,4267265,4267267,4267267,"Nomascus gabriellae (Thomas, 1909)",Animalia,Chordata,Primates,Hylobatidae,Nomascus,Nomascus gabriellae,Nomascus,gabriellae,SPECIES,ACCEPTED,EN,NA,707.1,NA,2011,3,26,2011-03-26,NA,2021-12-02T09:59:52.465+00:00,NA,http://creativecommons.org/licenses/by/4.0/legalcode,FALSE,WGS84,Mammalia,KH,Cambodia,NA,2011_2011-3-26_T26_1235,NA,NA,NA,NA,NA,NA,3053709291,2011_2011-3-26_T26_1235,NA,NA,Houen Seang Lay,NA,NA,NA,NA,2,2,individuals,2011_2011-3-26_T26,2,8 km,Keo Seima Wildlife Sanctuary,Event,T26,WCS Cambodia,individuals,Line transect distance sampling,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nomascus gabriellae (Thomas, 1909)",106.83676,12.40002,,gbif,3053705571,"Nomascus gabriellae (Thomas, 1909)",bcaaf133-5433-46ab-b2e3-a1a9f4ce84d1,63f24eac-c76b-4425-9925-e1fbebec6ab2,791e3715-7452-4dd0-a906-db21a3852427,KH,DWC_ARCHIVE,2021-11-26T01:10:23.138+00:00,2021-12-02T09:59:51.982+00:00,13,5d5e5d82-076c-4e9a-b5b0-c88d1b691a6a,HUMAN_OBSERVATION,PRESENT,4267267,1,44,359,798,5484,4267265,4267267,4267267,"Nomascus gabriellae (Thomas, 1909)",Animalia,Chordata,Primates,Hylobatidae,Nomascus,Nomascus gabriellae,Nomascus,gabriellae,SPECIES,ACCEPTED,EN,NA,707.1,NA,2011,4,2,2011-04-02,NA,2021-12-02T09:59:51.982+00:00,NA,http://creativecommons.org/licenses/by/4.0/legalcode,FALSE,WGS84,Mammalia,KH,Cambodia,NA,2011_2011-4-2_T26_1269,NA,NA,NA,NA,NA,NA,3053705571,2011_2011-4-2_T26_1269,NA,NA,Houen Seang Lay,NA,NA,NA,NA,1,1,individuals,2011_2011-4-2_T26,1,8 km,Keo Seima Wildlife Sanctuary,Event,T26,WCS Cambodia,individuals,Line transect distance sampling,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nomascus gabriellae (Thomas, 1909)",106.95593,12.51642,,gbif,3053706322,"Nomascus gabriellae (Thomas, 1909)",bcaaf133-5433-46ab-b2e3-a1a9f4ce84d1,63f24eac-c76b-4425-9925-e1fbebec6ab2,791e3715-7452-4dd0-a906-db21a3852427,KH,DWC_ARCHIVE,2021-11-26T01:10:23.138+00:00,2021-12-02T09:59:52.088+00:00,13,5d5e5d82-076c-4e9a-b5b0-c88d1b691a6a,HUMAN_OBSERVATION,PRESENT,4267267,1,44,359,798,5484,4267265,4267267,4267267,"Nomascus gabriellae (Thomas, 1909)",Animalia,Chordata,Primates,Hylobatidae,Nomascus,Nomascus gabriellae,Nomascus,gabriellae,SPECIES,ACCEPTED,EN,NA,707.1,NA,2011,4,8,2011-04-08,NA,2021-12-02T09:59:52.088+00:00,NA,http://creativecommons.org/licenses/by/4.0/legalcode,FALSE,WGS84,Mammalia,KH,Cambodia,NA,2011_2011-4-8_T27_1287,NA,NA,NA,NA,NA,NA,3053706322,2011_2011-4-8_T27_1287,NA,NA,Phok Sopanha,NA,NA,NA,NA,3,3,individuals,2011_2011-4-8_T27,3,4 km,Keo Seima Wildlife Sanctuary,Event,T27,WCS Cambodia,individuals,Line transect distance sampling,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nomascus gabriellae (Thomas, 1909)",106.96142999999999,12.46334,,gbif,3053709285,"Nomascus gabriellae (Thomas, 1909)",bcaaf133-5433-46ab-b2e3-a1a9f4ce84d1,63f24eac-c76b-4425-9925-e1fbebec6ab2,791e3715-7452-4dd0-a906-db21a3852427,KH,DWC_ARCHIVE,2021-11-26T01:10:23.138+00:00,2021-12-02T09:59:52.464+00:00,13,5d5e5d82-076c-4e9a-b5b0-c88d1b691a6a,HUMAN_OBSERVATION,PRESENT,4267267,1,44,359,798,5484,4267265,4267267,4267267,"Nomascus gabriellae (Thomas, 1909)",Animalia,Chordata,Primates,Hylobatidae,Nomascus,Nomascus gabriellae,Nomascus,gabriellae,SPECIES,ACCEPTED,EN,NA,707.1,NA,2011,4,7,2011-04-07,NA,2021-12-02T09:59:52.464+00:00,NA,http://creativecommons.org/licenses/by/4.0/legalcode,FALSE,WGS84,Mammalia,KH,Cambodia,NA,2011_2011-4-7_T27_1279,NA,NA,NA,NA,NA,NA,3053709285,2011_2011-4-7_T27_1279,NA,NA,Phok Sopanha,NA,NA,NA,NA,3,3,individuals,2011_2011-4-7_T27,3,8 km,Keo Seima Wildlife Sanctuary,Event,T27,WCS Cambodia,individuals,Line transect distance sampling,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nomascus gabriellae (Thomas, 1909)",106.83596,12.45929,,gbif,3053705631,"Nomascus gabriellae (Thomas, 1909)",bcaaf133-5433-46ab-b2e3-a1a9f4ce84d1,63f24eac-c76b-4425-9925-e1fbebec6ab2,791e3715-7452-4dd0-a906-db21a3852427,KH,DWC_ARCHIVE,2021-11-26T01:10:23.138+00:00,2021-12-02T09:59:52.009+00:00,13,5d5e5d82-076c-4e9a-b5b0-c88d1b691a6a,HUMAN_OBSERVATION,PRESENT,4267267,1,44,359,798,5484,4267265,4267267,4267267,"Nomascus gabriellae (Thomas, 1909)",Animalia,Chordata,Primates,Hylobatidae,Nomascus,Nomascus gabriellae,Nomascus,gabriellae,SPECIES,ACCEPTED,EN,NA,707.1,NA,2011,5,29,2011-05-29,NA,2021-12-02T09:59:52.009+00:00,NA,http://creativecommons.org/licenses/by/4.0/legalcode,FALSE,WGS84,Mammalia,KH,Cambodia,NA,2011_2011-5-29_T32_1403,NA,NA,NA,NA,NA,NA,3053705631,2011_2011-5-29_T32_1403,NA,NA,Sot Vandoeun,NA,NA,NA,NA,2,2,individuals,2011_2011-5-29_T32,2,8 km,Keo Seima Wildlife Sanctuary,Event,T32,WCS Cambodia,individuals,Line transect distance sampling,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nomascus gabriellae (Thomas, 1909)",106.83131,12.45552,,gbif,3053706363,"Nomascus gabriellae (Thomas, 1909)",bcaaf133-5433-46ab-b2e3-a1a9f4ce84d1,63f24eac-c76b-4425-9925-e1fbebec6ab2,791e3715-7452-4dd0-a906-db21a3852427,KH,DWC_ARCHIVE,2021-11-26T01:10:23.138+00:00,2021-12-02T09:59:52.092+00:00,13,5d5e5d82-076c-4e9a-b5b0-c88d1b691a6a,HUMAN_OBSERVATION,PRESENT,4267267,1,44,359,798,5484,4267265,4267267,4267267,"Nomascus gabriellae (Thomas, 1909)",Animalia,Chordata,Primates,Hylobatidae,Nomascus,Nomascus gabriellae,Nomascus,gabriellae,SPECIES,ACCEPTED,EN,NA,707.1,NA,2011,5,31,2011-05-31,NA,2021-12-02T09:59:52.092+00:00,NA,http://creativecommons.org/licenses/by/4.0/legalcode,FALSE,WGS84,Mammalia,KH,Cambodia,NA,2011_2011-5-31_T32_1446,NA,NA,NA,NA,NA,NA,3053706363,2011_2011-5-31_T32_1446,NA,NA,Sot Vandoeun,NA,NA,NA,NA,2,2,individuals,2011_2011-5-31_T32,2,8 km,Keo Seima Wildlife Sanctuary,Event,T32,WCS Cambodia,individuals,Line transect distance sampling,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nomascus gabriellae (Thomas, 1909)",106.96021,12.33982,,gbif,3053706883,"Nomascus gabriellae (Thomas, 1909)",bcaaf133-5433-46ab-b2e3-a1a9f4ce84d1,63f24eac-c76b-4425-9925-e1fbebec6ab2,791e3715-7452-4dd0-a906-db21a3852427,KH,DWC_ARCHIVE,2021-11-26T01:10:23.138+00:00,2021-12-02T09:59:52.165+00:00,13,5d5e5d82-076c-4e9a-b5b0-c88d1b691a6a,HUMAN_OBSERVATION,PRESENT,4267267,1,44,359,798,5484,4267265,4267267,4267267,"Nomascus gabriellae (Thomas, 1909)",Animalia,Chordata,Primates,Hylobatidae,Nomascus,Nomascus gabriellae,Nomascus,gabriellae,SPECIES,ACCEPTED,EN,NA,707.1,NA,2011,5,8,2011-05-08,NA,2021-12-02T09:59:52.165+00:00,NA,http://creativecommons.org/licenses/by/4.0/legalcode,FALSE,WGS84,Mammalia,KH,Cambodia,NA,2011_2011-5-8_T16_1347,NA,NA,NA,NA,NA,NA,3053706883,2011_2011-5-8_T16_1347,NA,NA,Phok Sopanha,NA,NA,NA,NA,2,2,individuals,2011_2011-5-8_T16,2,8 km,Keo Seima Wildlife Sanctuary,Event,T16,WCS Cambodia,individuals,Line transect distance sampling,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nomascus gabriellae (Thomas, 1909)",106.83184,12.45541,,gbif,3053708024,"Nomascus gabriellae (Thomas, 1909)",bcaaf133-5433-46ab-b2e3-a1a9f4ce84d1,63f24eac-c76b-4425-9925-e1fbebec6ab2,791e3715-7452-4dd0-a906-db21a3852427,KH,DWC_ARCHIVE,2021-11-26T01:10:23.138+00:00,2021-12-02T09:59:52.300+00:00,13,5d5e5d82-076c-4e9a-b5b0-c88d1b691a6a,HUMAN_OBSERVATION,PRESENT,4267267,1,44,359,798,5484,4267265,4267267,4267267,"Nomascus gabriellae (Thomas, 1909)",Animalia,Chordata,Primates,Hylobatidae,Nomascus,Nomascus gabriellae,Nomascus,gabriellae,SPECIES,ACCEPTED,EN,NA,707.1,NA,2011,5,13,2011-05-13,NA,2021-12-02T09:59:52.300+00:00,NA,http://creativecommons.org/licenses/by/4.0/legalcode,FALSE,WGS84,Mammalia,KH,Cambodia,NA,2011_2011-5-13_T18_1395,NA,NA,NA,NA,NA,NA,3053708024,2011_2011-5-13_T18_1395,NA,NA,Orn Samart,NA,NA,NA,NA,1,1,individuals,2011_2011-5-13_T18,1,4 km,Keo Seima Wildlife Sanctuary,Event,T18,WCS Cambodia,individuals,Line transect distance sampling,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nomascus gabriellae (Thomas, 1909)",107.0156,12.33083,,gbif,3053708431,"Nomascus gabriellae (Thomas, 1909)",bcaaf133-5433-46ab-b2e3-a1a9f4ce84d1,63f24eac-c76b-4425-9925-e1fbebec6ab2,791e3715-7452-4dd0-a906-db21a3852427,KH,DWC_ARCHIVE,2021-11-26T01:10:23.138+00:00,2021-12-02T09:59:52.339+00:00,13,5d5e5d82-076c-4e9a-b5b0-c88d1b691a6a,HUMAN_OBSERVATION,PRESENT,4267267,1,44,359,798,5484,4267265,4267267,4267267,"Nomascus gabriellae (Thomas, 1909)",Animalia,Chordata,Primates,Hylobatidae,Nomascus,Nomascus gabriellae,Nomascus,gabriellae,SPECIES,ACCEPTED,EN,NA,707.1,NA,2011,5,12,2011-05-12,NA,2021-12-02T09:59:52.339+00:00,NA,http://creativecommons.org/licenses/by/4.0/legalcode,FALSE,WGS84,Mammalia,KH,Cambodia,NA,2011_2011-5-12_T18_1391,NA,NA,NA,NA,NA,NA,3053708431,2011_2011-5-12_T18_1391,NA,NA,Orn Samart,NA,NA,NA,NA,2,2,individuals,2011_2011-5-12_T18,2,8 km,Keo Seima Wildlife Sanctuary,Event,T18,WCS Cambodia,individuals,Line transect distance sampling,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nomascus gabriellae (Thomas, 1909)",107.02347,12.33773,,gbif,3053708438,"Nomascus gabriellae (Thomas, 1909)",bcaaf133-5433-46ab-b2e3-a1a9f4ce84d1,63f24eac-c76b-4425-9925-e1fbebec6ab2,791e3715-7452-4dd0-a906-db21a3852427,KH,DWC_ARCHIVE,2021-11-26T01:10:23.138+00:00,2021-12-02T09:59:52.339+00:00,13,5d5e5d82-076c-4e9a-b5b0-c88d1b691a6a,HUMAN_OBSERVATION,PRESENT,4267267,1,44,359,798,5484,4267265,4267267,4267267,"Nomascus gabriellae (Thomas, 1909)",Animalia,Chordata,Primates,Hylobatidae,Nomascus,Nomascus gabriellae,Nomascus,gabriellae,SPECIES,ACCEPTED,EN,NA,707.1,NA,2011,5,12,2011-05-12,NA,2021-12-02T09:59:52.339+00:00,NA,http://creativecommons.org/licenses/by/4.0/legalcode,FALSE,WGS84,Mammalia,KH,Cambodia,NA,2011_2011-5-12_T18_1390,NA,NA,NA,NA,NA,NA,3053708438,2011_2011-5-12_T18_1390,NA,NA,Orn Samart,NA,NA,NA,NA,1,1,individuals,2011_2011-5-12_T18,1,8 km,Keo Seima Wildlife Sanctuary,Event,T18,WCS Cambodia,individuals,Line transect distance sampling,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nomascus gabriellae (Thomas, 1909)",107.0219,12.34012,,gbif,3053708444,"Nomascus gabriellae (Thomas, 1909)",bcaaf133-5433-46ab-b2e3-a1a9f4ce84d1,63f24eac-c76b-4425-9925-e1fbebec6ab2,791e3715-7452-4dd0-a906-db21a3852427,KH,DWC_ARCHIVE,2021-11-26T01:10:23.138+00:00,2021-12-02T09:59:52.339+00:00,13,5d5e5d82-076c-4e9a-b5b0-c88d1b691a6a,HUMAN_OBSERVATION,PRESENT,4267267,1,44,359,798,5484,4267265,4267267,4267267,"Nomascus gabriellae (Thomas, 1909)",Animalia,Chordata,Primates,Hylobatidae,Nomascus,Nomascus gabriellae,Nomascus,gabriellae,SPECIES,ACCEPTED,EN,NA,707.1,NA,2011,5,12,2011-05-12,NA,2021-12-02T09:59:52.339+00:00,NA,http://creativecommons.org/licenses/by/4.0/legalcode,FALSE,WGS84,Mammalia,KH,Cambodia,NA,2011_2011-5-12_T18_1392,NA,NA,NA,NA,NA,NA,3053708444,2011_2011-5-12_T18_1392,NA,NA,Orn Samart,NA,NA,NA,NA,2,2,individuals,2011_2011-5-12_T18,2,8 km,Keo Seima Wildlife Sanctuary,Event,T18,WCS Cambodia,individuals,Line transect distance sampling,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nomascus gabriellae (Thomas, 1909)",106.76524,12.46009,,gbif,3053708744,"Nomascus gabriellae (Thomas, 1909)",bcaaf133-5433-46ab-b2e3-a1a9f4ce84d1,63f24eac-c76b-4425-9925-e1fbebec6ab2,791e3715-7452-4dd0-a906-db21a3852427,KH,DWC_ARCHIVE,2021-11-26T01:10:23.138+00:00,2021-12-02T09:59:52.391+00:00,13,5d5e5d82-076c-4e9a-b5b0-c88d1b691a6a,HUMAN_OBSERVATION,PRESENT,4267267,1,44,359,798,5484,4267265,4267267,4267267,"Nomascus gabriellae (Thomas, 1909)",Animalia,Chordata,Primates,Hylobatidae,Nomascus,Nomascus gabriellae,Nomascus,gabriellae,SPECIES,ACCEPTED,EN,NA,707.1,NA,2011,5,30,2011-05-30,NA,2021-12-02T09:59:52.391+00:00,NA,http://creativecommons.org/licenses/by/4.0/legalcode,FALSE,WGS84,Mammalia,KH,Cambodia,NA,2011_2011-5-30_T34_1434,NA,NA,NA,NA,NA,NA,3053708744,2011_2011-5-30_T34_1434,NA,NA,Houen Seang Lay,NA,NA,NA,NA,4,4,individuals,2011_2011-5-30_T34,4,8 km,Keo Seima Wildlife Sanctuary,Event,T34,WCS Cambodia,individuals,Line transect distance sampling,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nomascus gabriellae (Thomas, 1909)",106.83631,12.46212,,gbif,3053709936,"Nomascus gabriellae (Thomas, 1909)",bcaaf133-5433-46ab-b2e3-a1a9f4ce84d1,63f24eac-c76b-4425-9925-e1fbebec6ab2,791e3715-7452-4dd0-a906-db21a3852427,KH,DWC_ARCHIVE,2021-11-26T01:10:23.138+00:00,2021-12-02T09:59:52.550+00:00,13,5d5e5d82-076c-4e9a-b5b0-c88d1b691a6a,HUMAN_OBSERVATION,PRESENT,4267267,1,44,359,798,5484,4267265,4267267,4267267,"Nomascus gabriellae (Thomas, 1909)",Animalia,Chordata,Primates,Hylobatidae,Nomascus,Nomascus gabriellae,Nomascus,gabriellae,SPECIES,ACCEPTED,EN,NA,707.1,NA,2011,5,30,2011-05-30,NA,2021-12-02T09:59:52.550+00:00,NA,http://creativecommons.org/licenses/by/4.0/legalcode,FALSE,WGS84,Mammalia,KH,Cambodia,NA,2011_2011-5-30_T32_1427,NA,NA,NA,NA,NA,NA,3053709936,2011_2011-5-30_T32_1427,NA,NA,Sot Vandoeun,NA,NA,NA,NA,4,4,individuals,2011_2011-5-30_T32,4,8 km,Keo Seima Wildlife Sanctuary,Event,T32,WCS Cambodia,individuals,Line transect distance sampling,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nomascus gabriellae (Thomas, 1909)",106.76581,12.45613,,gbif,3053709950,"Nomascus gabriellae (Thomas, 1909)",bcaaf133-5433-46ab-b2e3-a1a9f4ce84d1,63f24eac-c76b-4425-9925-e1fbebec6ab2,791e3715-7452-4dd0-a906-db21a3852427,KH,DWC_ARCHIVE,2021-11-26T01:10:23.138+00:00,2021-12-02T09:59:52.551+00:00,13,5d5e5d82-076c-4e9a-b5b0-c88d1b691a6a,HUMAN_OBSERVATION,PRESENT,4267267,1,44,359,798,5484,4267265,4267267,4267267,"Nomascus gabriellae (Thomas, 1909)",Animalia,Chordata,Primates,Hylobatidae,Nomascus,Nomascus gabriellae,Nomascus,gabriellae,SPECIES,ACCEPTED,EN,NA,707.1,NA,2011,5,30,2011-05-30,NA,2021-12-02T09:59:52.551+00:00,NA,http://creativecommons.org/licenses/by/4.0/legalcode,FALSE,WGS84,Mammalia,KH,Cambodia,NA,2011_2011-5-30_T32_1426,NA,NA,NA,NA,NA,NA,3053709950,2011_2011-5-30_T32_1426,NA,NA,Sot Vandoeun,NA,NA,NA,NA,1,1,individuals,2011_2011-5-30_T32,1,8 km,Keo Seima Wildlife Sanctuary,Event,T32,WCS Cambodia,individuals,Line transect distance sampling,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nomascus gabriellae (Thomas, 1909)",106.77358,12.46324,,gbif,3053709951,"Nomascus gabriellae (Thomas, 1909)",bcaaf133-5433-46ab-b2e3-a1a9f4ce84d1,63f24eac-c76b-4425-9925-e1fbebec6ab2,791e3715-7452-4dd0-a906-db21a3852427,KH,DWC_ARCHIVE,2021-11-26T01:10:23.138+00:00,2021-12-02T09:59:52.551+00:00,13,5d5e5d82-076c-4e9a-b5b0-c88d1b691a6a,HUMAN_OBSERVATION,PRESENT,4267267,1,44,359,798,5484,4267265,4267267,4267267,"Nomascus gabriellae (Thomas, 1909)",Animalia,Chordata,Primates,Hylobatidae,Nomascus,Nomascus gabriellae,Nomascus,gabriellae,SPECIES,ACCEPTED,EN,NA,707.1,NA,2011,5,30,2011-05-30,NA,2021-12-02T09:59:52.551+00:00,NA,http://creativecommons.org/licenses/by/4.0/legalcode,FALSE,WGS84,Mammalia,KH,Cambodia,NA,2011_2011-5-30_T32_1425,NA,NA,NA,NA,NA,NA,3053709951,2011_2011-5-30_T32_1425,NA,NA,Sot Vandoeun,NA,NA,NA,NA,1,1,individuals,2011_2011-5-30_T32,1,8 km,Keo Seima Wildlife Sanctuary,Event,T32,WCS Cambodia,individuals,Line transect distance sampling,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nomascus gabriellae (Thomas, 1909)",107.01498,12.45793,,gbif,3053706112,"Nomascus gabriellae (Thomas, 1909)",bcaaf133-5433-46ab-b2e3-a1a9f4ce84d1,63f24eac-c76b-4425-9925-e1fbebec6ab2,791e3715-7452-4dd0-a906-db21a3852427,KH,DWC_ARCHIVE,2021-11-26T01:10:23.138+00:00,2021-12-02T09:59:52.053+00:00,13,5d5e5d82-076c-4e9a-b5b0-c88d1b691a6a,HUMAN_OBSERVATION,PRESENT,4267267,1,44,359,798,5484,4267265,4267267,4267267,"Nomascus gabriellae (Thomas, 1909)",Animalia,Chordata,Primates,Hylobatidae,Nomascus,Nomascus gabriellae,Nomascus,gabriellae,SPECIES,ACCEPTED,EN,NA,707.1,NA,2011,6,26,2011-06-26,NA,2021-12-02T09:59:52.053+00:00,NA,http://creativecommons.org/licenses/by/4.0/legalcode,FALSE,WGS84,Mammalia,KH,Cambodia,NA,2011_2011-6-26_T15_1607,NA,NA,NA,NA,NA,NA,3053706112,2011_2011-6-26_T15_1607,NA,NA,Sot Vandoeun,NA,NA,NA,NA,3,3,individuals,2011_2011-6-26_T15,3,8 km,Keo Seima Wildlife Sanctuary,Event,T15,WCS Cambodia,individuals,Line transect distance sampling,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nomascus gabriellae (Thomas, 1909)",106.82599,12.33736,,gbif,3053707012,"Nomascus gabriellae (Thomas, 1909)",bcaaf133-5433-46ab-b2e3-a1a9f4ce84d1,63f24eac-c76b-4425-9925-e1fbebec6ab2,791e3715-7452-4dd0-a906-db21a3852427,KH,DWC_ARCHIVE,2021-11-26T01:10:23.138+00:00,2021-12-02T09:59:52.177+00:00,13,5d5e5d82-076c-4e9a-b5b0-c88d1b691a6a,HUMAN_OBSERVATION,PRESENT,4267267,1,44,359,798,5484,4267265,4267267,4267267,"Nomascus gabriellae (Thomas, 1909)",Animalia,Chordata,Primates,Hylobatidae,Nomascus,Nomascus gabriellae,Nomascus,gabriellae,SPECIES,ACCEPTED,EN,NA,707.1,NA,2011,6,23,2011-06-23,NA,2021-12-02T09:59:52.177+00:00,NA,http://creativecommons.org/licenses/by/4.0/legalcode,FALSE,WGS84,Mammalia,KH,Cambodia,NA,2011_2011-6-23_T15_1593,NA,NA,NA,NA,NA,NA,3053707012,2011_2011-6-23_T15_1593,NA,NA,Sot Vandoeun,NA,NA,NA,NA,2,2,individuals,2011_2011-6-23_T15,2,8 km,Keo Seima Wildlife Sanctuary,Event,T15,WCS Cambodia,individuals,Line transect distance sampling,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
